OBJECTID,STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,SDADMLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR,Shape__Area,Shape__Length
6835,05, , ,06210, ,0506210,Fordyce School District,00,PK,12,G5420, ,E,571023502,1290891,+33.8954841,-092.5429901,2022,2021-2022,0.0557876994243998,2.02285402592616
6836,05, , ,06270, ,0506270,Forrest City School District,00,PK,12,G5420, ,E,879294008,14217321,+35.0445815,-090.7538147,2022,2021-2022,0.0882759993503441,1.81521156095841
6837,05, , ,06420, ,0506420,Fountain Lake School District,00,PK,12,G5420, ,E,473579291,6880910,+34.6235810,-092.8983902,2022,2021-2022,0.0472302455893896,1.36616362545921
6838,05, , ,06630, ,0506630,Glen Rose School District,00,PK,12,G5420, ,E,195323842,217263,+34.4351801,-092.7054767,2022,2021-2022,0.0191796805197555,0.740236260713972
6839,05, , ,06690, ,0506690,Centerpoint School District,00,PK,12,G5420, ,E,541198067,21831118,+34.2685270,-093.3749235,2022,2021-2022,0.0551105554804963,1.61067622452674
6840,05, , ,06870, ,0506870,Green Forest School District,00,PK,12,G5420, ,E,471987775,2436300,+36.3601750,-093.4101856,2022,2021-2022,0.0476349693708471,1.79094706928327
6841,05, , ,06900, ,0506900,Greenbrier School District,00,PK,12,G5420, ,E,365418176,664145,+35.2236590,-092.4031305,2022,2021-2022,0.0362460823751007,1.59438432841849
6842,05, , ,07110, ,0507110,Gurdon School District,00,PK,12,G5420, ,E,877918708,2443605,+33.9134034,-093.1389087,2022,2021-2022,0.0858222219699201,2.25543573957525
6843,05, , ,07140, ,0507140,Guy-Perkins Schools,00,PK,12,G5420, ,E,121015531,29173,+35.3175798,-092.3363677,2022,2021-2022,0.0119982630269533,0.768231458574999
6844,05, , ,07230, ,0507230,Hampton School District,00,PK,12,G5420, ,E,1242219694,8100423,+33.5031863,-092.5171382,2022,2021-2022,0.12132485324787,2.45914658716171
6845,05, , ,07290, ,0507290,Harmony Grove School District,00,PK,12,G5420,E,E,930105003,5761212,+33.8404576,-092.8184157,2022,2021-2022,0.0911748810560766,2.40875728035147
6846,05, , ,07320, ,0507320,Harmony Grove School District,00,PK,12,G5420,E,E,56675366,118861,+34.5096230,-092.6455995,2022,2021-2022,0.00557514375009305,0.37923428308375
6847,05, , ,07350, ,0507350,Harrisburg School District,00,PK,12,G5420, ,E,960493263,7666028,+35.5718528,-090.8337710,2022,2021-2022,0.0962547343469851,1.56906165384155
6848,05, , ,07380, ,0507380,Harrison School District,00,PK,12,G5420, ,E,541347705,831006,+36.2199130,-093.1545968,2022,2021-2022,0.0543428330140614,2.36731071703904
6849,05, , ,07530, ,0507530,Hazen School District,00,PK,12,G5420, ,E,925920500,46033856,+34.7127046,-091.5412514,2022,2021-2022,0.0956571737062859,1.98182238367797
6850,05, , ,07560, ,0507560,Heber Springs School District,00,PK,12,G5420, ,E,179597702,15523510,+35.4806760,-092.0136795,2022,2021-2022,0.019380607578114,0.9029802738308
6851,05, , ,07620, ,0507620,Hector School District,00,PK,12,G5420, ,E,772320679,855935,+35.6110088,-092.9109049,2022,2021-2022,0.0768614688072375,1.85028478605983
6852,05, , ,07680, ,0507680,Helena-West Helena School District,00,PK,12,G5420, ,E,314248719,35931699,+34.5050913,-090.6446509,2022,2021-2022,0.0343747174233613,1.14526505927093
6853,05, , ,07710, ,0507710,Hermitage School District,00,PK,12,G5420, ,E,1059419864,7319834,+33.3885584,-092.1713715,2022,2021-2022,0.103362814523734,2.60140912177278
6854,05, , ,07740, ,0507740,Cross County School District,00,PK,12,G5420, ,E,751168744,3366035,+35.3677578,-090.8163500,2022,2021-2022,0.0748331074703401,1.48046069603509
6855,05, , ,07770, ,0507770,Highland School District,00,PK,12,G5420, ,E,838004192,5757821,+36.2852903,-091.5003279,2022,2021-2022,0.084633392073556,1.78098311018571
6856,05, , ,07840, ,0507840,Hope School District,00,PK,12,G5420, ,E,729735162,7956297,+33.6495600,-093.6230599,2022,2021-2022,0.0716926858035549,2.14895742672197
6857,05, , ,07890, ,0507890,Hot Springs School District,00,PK,12,G5420, ,E,85785748,4541943,+34.5007064,-093.0714926,2022,2021-2022,0.00886625044745415,0.530378794098348
6858,05, , ,07920, ,0507920,Jessieville School District,00,PK,12,G5420, ,E,514078158,8413840,+34.7114051,-093.1740392,2022,2021-2022,0.0514120461054972,1.36044096417229
6859,05, , ,07990, ,0507990,Hoxie School District,00,PK,12,G5420, ,E,321802157,2460854,+36.0075942,-091.0164014,2022,2021-2022,0.0324111429172262,1.30107435112629
6860,05, , ,08040, ,0508040,West Memphis School District,00,PK,12,G5420, ,E,856692358,63571136,+35.0106638,-090.3818317,2022,2021-2022,0.0908864349205487,1.93810240738205
6861,05, , ,08240, ,0508240,Jasper School District,00,PK,12,G5420, ,E,1580786998,5192277,+35.8761557,-093.4440934,2022,2021-2022,0.158324030147014,4.23269206743606
6862,05, , ,08280, ,0508280,Jonesboro Public Schools,00,PK,12,G5420, ,E,93785490,576471,+35.8615920,-090.7144952,2022,2021-2022,0.00941580112021256,0.58544703077642
6863,05, , ,08340, ,0508340,Junction City School District,00,PK,12,G5420, ,E,527469451,610811,+33.0748162,-092.7935672,2022,2021-2022,0.0509968874989681,1.64994824439145
6864,05, , ,08400, ,0508400,Riverview School District,00,PK,12,G5420, ,E,474049649,6719994,+35.1539260,-091.6084825,2022,2021-2022,0.0475637954930335,1.81158441196394
6865,05, , ,08610, ,0508610,Lake Hamilton School District,00,PK,12,G5420, ,E,406122620,30215529,+34.4853691,-093.2563763,2022,2021-2022,0.0428211920659578,1.24456232157247
6866,05, , ,08640, ,0508640,Lakeside School District,00,PK,12,G5420,E,E,1389912249,133935803,+33.2417455,-091.2900227,2022,2021-2022,0.147408593114278,2.81189363020792
6867,05, , ,08670, ,0508670,Lakeside School District,00,PK,12,G5420,E,E,143641504,17762395,+34.4340060,-093.0103585,2022,2021-2022,0.0158307816502656,0.777116858240558
6868,05, , ,08700, ,0508700,Lamar School District,00,PK,12,G5420, ,E,769294207,32779987,+35.5580155,-093.3219785,2022,2021-2022,0.0797329251111023,1.67167591338636
6869,05, , ,09000, ,0509000,Little Rock School District,00,PK,12,G5420, ,E,248916929,7772634,+34.7205788,-092.3472913,2022,2021-2022,0.0252616587235934,1.23770298759767
6870,05, , ,09060, ,0509060,Lonoke School District,00,PK,12,G5420, ,E,492078963,44316215,+34.7740889,-091.9317740,2022,2021-2022,0.0528169906892799,1.53921647857729
6871,05, , ,09150, ,0509150,Magazine Schools,00,PK,12,G5420, ,E,309474307,4394929,+35.1736421,-093.7636974,2022,2021-2022,0.0310571878835617,1.11995980462617
6872,05, , ,09190, ,0509190,Magnet Cove School District,00,PK,12,G5420, ,E,124643638,3204119,+34.4708460,-092.8401215,2022,2021-2022,0.0125441420168499,0.574620540621441
6873,05, , ,09240, ,0509240,Malvern Special School District,00,PK,12,G5420, ,E,1181691515,3748137,+34.1996585,-092.7176453,2022,2021-2022,0.115938103306235,2.93579517205895
6874,05, , ,09270, ,0509270,Mammoth Spring Schools,00,PK,12,G5420, ,E,585809241,980049,+36.4455704,-091.4440904,2022,2021-2022,0.0589788333682009,1.67663234507961
6875,05, , ,09360, ,0509360,Lee County School District,00,PK,12,G5420, ,E,1553493435,57858191,+34.7795048,-090.7797172,2022,2021-2022,0.158688765918669,2.57231177428569
6876,05, , ,09390, ,0509390,Marion School District,00,PK,12,G5420, ,E,789609106,19641761,+35.2922918,-090.2553123,2022,2021-2022,0.0801871814539936,1.59161350337664
6877,05, , ,09420, ,0509420,Marked Tree School District,00,PK,12,G5420, ,E,260120327,3012722,+35.5062292,-090.4671592,2022,2021-2022,0.0261412700090204,0.993740652035847
6878,05, , ,09480, ,0509480,Searcy County School District,00,PK,12,G5420, ,E,1411765373,3778425,+35.8820185,-092.6470345,2022,2021-2022,0.141265802502858,2.50290959525334
6879,05, , ,09510, ,0509510,Marvell School District,00,PK,12,G5420, ,E,1479626291,90410323,+34.3003748,-090.9756376,2022,2021-2022,0.153748259502436,3.21856905071733
6880,05, , ,09540, ,0509540,Mayflower School District,00,PK,12,G5420, ,E,196952815,20894950,+34.9677118,-092.4174707,2022,2021-2022,0.0215018331450665,1.26390738000222
6881,05, , ,09570, ,0509570,Maynard School District,00,PK,12,G5420, ,E,520522405,1812710,+36.4410471,-090.9565086,2022,2021-2022,0.0524909209439102,1.38615109596811
6882,05, , ,09600, ,0509600,McCrory School District,00,PK,12,G5420, ,E,468531501,777466,+35.2445356,-091.1440877,2022,2021-2022,0.0464754165545855,1.24163492805302
6883,05, , ,09630, ,0509630,McGehee School District,00,PK,12,G5420, ,E,1234085116,136401409,+33.7448923,-091.2611682,2022,2021-2022,0.133359307172441,2.84649329964237
6884,05, , ,09720, ,0509720,Melbourne School District,00,PK,12,G5420, ,E,664023695,3467285,+36.0111990,-091.8917452,2022,2021-2022,0.0667243181176218,1.47353088823845
6885,05, , ,09840, ,0509840,Monticello School District,00,PK,12,G5420, ,E,245376525,824959,+33.6798090,-091.8029386,2022,2021-2022,0.0239369842258839,0.846191080923407
6886,05, , ,09990, ,0509990,Mount Ida School District,00,PK,12,G5420, ,E,767623200,51573273,+34.5884323,-093.5274166,2022,2021-2022,0.0805001784256092,1.81543841968184
6887,05, , ,10080, ,0510080,Mount Vernon-Enola School District,00,PK,12,G5420, ,E,276491309,231824,+35.2156776,-092.1576295,2022,2021-2022,0.0273932218035497,1.0410428640838
6888,05, , ,10170, ,0510170,Mountain Pine School District,00,PK,12,G5420, ,E,189004961,79618011,+34.5811063,-093.2295374,2022,2021-2022,0.0263966805516702,1.13767952118535
6889,05, , ,10200, ,0510200,Mountain View School District,00,PK,12,G5420, ,E,1469377451,6096099,+35.8406275,-092.1676262,2022,2021-2022,0.147214022857725,2.04074256631159
6890,05, , ,10320, ,0510320,South Pike County School District,00,PK,12,G5420, ,E,965760685,17638216,+34.0805599,-093.6001474,2022,2021-2022,0.0960519361788101,2.02460081701484
6891,05, , ,10410, ,0510410,Nemo Vista School District,00,PK,12,G5420, ,E,274880034,1264974,+35.3644082,-092.5821716,2022,2021-2022,0.0273889443737971,0.749115827146066
6892,05, , ,10440, ,0510440,Nettleton School District,00,PK,12,G5420, ,E,107007778,456969,+35.8157793,-090.6380134,2022,2021-2022,0.0107171489353277,0.74356376892169
6893,05, , ,10560, ,0510560,Norfork Schools,00,PK,12,G5420, ,E,421844201,17521283,+36.1703715,-092.2924258,2022,2021-2022,0.0440107972394799,1.25093028934899
6894,05, , ,10680, ,0510680,North Little Rock School District,00,PK,12,G5420, ,E,69699027,4780199,+34.7800016,-092.2522550,2022,2021-2022,0.00733488394621418,0.583186228413292
6895,05, , ,10920, ,0510920,Omaha School District,00,PK,12,G5420, ,E,242283768,3022496,+36.4392999,-093.1776708,2022,2021-2022,0.0246572801950151,0.960156636553919
6896,05, , ,10950, ,0510950,Osceola School District,00,PK,12,G5420, ,E,127842435,8507778,+35.6637404,-089.9602939,2022,2021-2022,0.0135721166316216,0.671293996518166
6897,05, , ,10980, ,0510980,Ouachita School District,00,PK,12,G5420, ,E,188627930,825509,+34.2227217,-092.9466417,2022,2021-2022,0.0185328355667025,0.755179208616061
6898,05, , ,11070, ,0511070,Pangburn School District,00,PK,12,G5420, ,E,274706844,0,+35.4243054,-091.8356649,2022,2021-2022,0.0272642637071385,1.4241928654509
6899,05, , ,11130, ,0511130,Paris School District,00,PK,12,G5420, ,E,580207205,11043981,+35.2688075,-093.5909354,2022,2021-2022,0.0585705272883388,1.67239359799246
6900,05, , ,11220, ,0511220,Parkers Chapel School District,00,PK,12,G5420, ,E,117379966,0,+33.1396740,-092.7355575,2022,2021-2022,0.0113429791360886,0.866897931074343
6901,05, , ,11340, ,0511340,Perryville School District,00,PK,12,G5420, ,E,1026327184,12092731,+34.9189781,-093.0097444,2022,2021-2022,0.102433362787451,2.05631872743711
6902,05, , ,11370, ,0511370,Piggott School District,00,PK,12,G5420, ,E,378949415,1543945,+36.4137541,-090.2055386,2022,2021-2022,0.0382287142354016,1.21451594878376
6903,05, , ,11610, ,0511610,Pocahontas School District,00,PK,12,G5420, ,E,510919621,5148274,+36.2595408,-090.9882745,2022,2021-2022,0.0517526415155771,2.04507637606705
6904,05, , ,11700, ,0511700,Pottsville Public Schools,00,PK,12,G5420, ,E,174418418,7428571,+35.2201518,-093.0552158,2022,2021-2022,0.0180036253279923,0.845877220196881
6905,05, , ,11730, ,0511730,Poyen School District,00,PK,12,G5420, ,E,145821729,203152,+34.3271080,-092.6535874,2022,2021-2022,0.0143053571525797,0.679916713387823
6906,05, , ,11820, ,0511820,Prescott School District,00,PK,12,G5420, ,E,610880520,4745417,+33.8002985,-093.3046341,2022,2021-2022,0.059934012893109,1.64012673373653
6907,05, , ,11850, ,0511850,Pulaski County Special School District,00,PK,12,G5420, ,E,1523701776,114985883,+34.6051621,-092.2017712,2022,2021-2022,0.161318687726407,4.4195420624447
6908,05, , ,11880, ,0511880,Quitman School District,00,PK,12,G5420, ,E,409315114,1554942,+35.3863135,-092.2110271,2022,2021-2022,0.0407586575170171,1.55082264584831
6909,05, , ,12000, ,0512000,Rose Bud School District,00,PK,12,G5420, ,E,301769663,596134,+35.3109628,-092.0371477,2022,2021-2022,0.0299678631859024,1.01565846496373
6910,05, , ,12060, ,0512060,Russellville Schools,00,PK,12,G5420, ,E,226727354,33989012,+35.3081371,-093.1668752,2022,2021-2022,0.02584158376294,0.936711423255561
6911,05, , ,12090, ,0512090,Salem School District,00,PK,12,G5420, ,E,587431550,330849,+36.3681771,-091.8154263,2022,2021-2022,0.059023783419434,1.60641778816007
6912,05, , ,12180, ,0512180,Scranton School District,00,PK,12,G5420, ,E,177304067,24756801,+35.3492618,-093.5209894,2022,2021-2022,0.020037928735519,0.83990875247883
6913,05, , ,12210, ,0512210,Searcy School District,00,PK,12,G5420, ,E,418214176,1029255,+35.2981426,-091.8281395,2022,2021-2022,0.0415406912677554,1.59594293698982
6914,05, , ,12420, ,0512420,Shirley School District,00,PK,12,G5420, ,E,232386112,12253456,+35.6766010,-092.3404382,2022,2021-2022,0.0243472782942717,0.87061537667732
6915,05, , ,12480, ,0512480,Sloan-Hendrix School District,00,PK,12,G5420, ,E,531732480,1126594,+36.2465987,-091.2093609,2022,2021-2022,0.0534244853990913,1.18849681461415
6916,05, , ,12510, ,0512510,Smackover-Norphlet School District,00,PK,12,G5420, ,E,753564934,5667381,+33.3179237,-092.8034009,2022,2021-2022,0.0735136630823945,1.98571891258841
6917,05, , ,12520, ,0512520,South Conway County School District,00,PK,12,G5420, ,E,680675123,29776750,+35.1764499,-092.6872380,2022,2021-2022,0.0703000045011777,1.79772943395626
6918,05, , ,12540, ,0512540,Southside School District,00,PK,12,G5420, ,E,133197683,1931157,+35.6868674,-091.5962150,2022,2021-2022,0.0134545837602218,0.788936186813262
6919,05, , ,12570, ,0512570,South Side-Bee Branch School District,00,PK,12,G5420, ,E,288244096,348401,+35.4426505,-092.3774339,2022,2021-2022,0.0286463372842718,1.06995740635499
6920,05, , ,12630, ,0512630,Spring Hill School District,00,PK,12,G5420, ,E,181910054,3789529,+33.5508021,-093.6616608,2022,2021-2022,0.0180290495000008,0.575739585818163
6921,05, , ,12930, ,0512930,Strong School District,00,PK,12,G5420, ,E,751375420,34760215,+33.1209517,-092.2972614,2022,2021-2022,0.0759519675082174,1.92739706419654
6922,05, , ,12960, ,0512960,Stuttgart School District,00,PK,12,G5420, ,E,525010105,21798581,+34.4606791,-091.4931195,2022,2021-2022,0.0536486376238372,1.43597656279585
6923,05, , ,13080, ,0513080,Greene County Technical School District,00,PK,12,G5420, ,E,893294149,4546669,+36.0281843,-090.7179869,2022,2021-2022,0.0898450081383544,2.8791992678365
6924,05, , ,13230, ,0513230,Jackson County School District,00,PK,12,G5420, ,E,654277560,5406353,+35.7395931,-091.1384165,2022,2021-2022,0.0657301789374287,1.47231462475505
6925,05, , ,13350, ,0513350,Valley Springs School District,00,PK,12,G5420, ,E,186775596,255484,+36.1683195,-093.0022865,2022,2021-2022,0.0187342328486011,0.867310315957046
6926,05, , ,13380, ,0513380,Valley View School District,00,PK,12,G5420, ,E,275142193,800505,+35.7590366,-090.7947828,2022,2021-2022,0.0274994466665248,0.868671877964203
6927,05, , ,13530, ,0513530,Vilonia School District,00,PK,12,G5420, ,E,282096555,696232,+35.0692689,-092.2307809,2022,2021-2022,0.0279453683538122,0.959455093239551
6928,05, , ,13560, ,0513560,Viola School District,00,PK,12,G5420, ,E,595761389,16781115,+36.3802040,-092.0606676,2022,2021-2022,0.0615186914671995,1.60159100638316
6929,05, , ,13930, ,0513930,Watson Chapel School District,00,PK,12,G5420, ,E,300399585,637388,+34.1450137,-092.1456267,2022,2021-2022,0.0294269764988258,0.73027775980079
6930,05, , ,14020, ,0514020,Westside School District,00,PK,12,G5420, ,E,219535192,12798760,+35.4664473,-093.6399884,2022,2021-2022,0.0230698538239267,0.795509355156801
6931,05, , ,14040, ,0514040,West Side School District,00,PK,12,G5420, ,E,383881918,86154699,+35.6035645,-092.1424011,2022,2021-2022,0.0467532821458008,1.17529557736194
6932,05, , ,14140, ,0514140,White Hall School District,00,PK,12,G5420, ,E,268511826,8779077,+34.3617894,-092.1335114,2022,2021-2022,0.0271745785657913,0.894586622506179
6933,05, , ,14370, ,0514370,Wonderview School District,00,PK,12,G5420, ,E,411325579,6306396,+35.3650153,-092.7572671,2022,2021-2022,0.0414177331647352,1.03280439617658
6934,05, , ,14400, ,0514400,Woodlawn School District,00,PK,12,G5420, ,E,266241601,382050,+33.8732549,-092.0322959,2022,2021-2022,0.0259841661677456,1.30314689662015
6935,05, , ,14430, ,0514430,Wynne Public Schools,00,PK,12,G5420, ,E,865002674,11170423,+35.2371843,-090.7489813,2022,2021-2022,0.0867629759268311,2.10709235712564
6936,05, , ,14490, ,0514490,Yellville-Summit School District,00,PK,12,G5420, ,E,664183294,20983930,+36.2384114,-092.6822224,2022,2021-2022,0.0686893710117147,2.56117163982241
6937,09, , ,00060, ,0900060,Ansonia School District,00,PK,12,G5420, ,E,15588608,435200,+41.3442494,-073.0698254,2022,2021-2022,0.00170305224946787,0.249158877925229
6938,09, , ,00120, ,0900120,Avon School District,00,PK,12,G5420, ,E,59982586,1118863,+41.7871585,-072.8520463,2022,2021-2022,0.00661824923145105,0.363260293980415
6939,09, , ,00210, ,0900210,Berlin School District,00,PK,12,G5420, ,E,68147323,1744874,+41.6054510,-072.7784967,2022,2021-2022,0.00754966540330315,0.437781817559347
6940,09, , ,00270, ,0900270,Bethel School District,00,PK,12,G5420, ,E,43918190,156161,+41.3697777,-073.3895032,2022,2021-2022,0.0047437493635698,0.301824256037806
6941,09, , ,00330, ,0900330,Bloomfield School District,00,PK,12,G5420, ,E,67562264,430688,+41.8437722,-072.7410015,2022,2021-2022,0.00737058992353923,0.404497272405566
6942,09, , ,00360, ,0900360,Bolton School District,00,PK,12,G5420, ,E,37314557,766251,+41.7645891,-072.4375753,2022,2021-2022,0.00412321831231566,0.258815790966806
6943,09, , ,00420, ,0900420,Branford School District,00,PK,12,G5420, ,E,56568416,15930118,+41.2799489,-072.7859502,2022,2021-2022,0.0062350602031529,0.843816104005659
6944,09, , ,00450, ,0900450,Bridgeport School District,00,PK,12,G5420, ,E,41606639,8705768,+41.1873933,-073.1957567,2022,2021-2022,0.00453987516993948,0.607781189622133
